Date,Forecasted_Demand,PRODUCT_CARD_ID,PRODUCT_NAME,FREQUENCY
05-10-2017,67.7777236,M002,Truck Model X20,Daily
06-10-2017,67.70792373,M002,Truck Model X20,Daily
07-10-2017,64.85342887,M002,Truck Model X20,Daily
08-10-2017,66.28208175,M002,Truck Model X20,Daily
09-10-2017,64.07396839,M002,Truck Model X20,Daily
10-10-2017,65.70499812,M002,Truck Model X20,Daily
11-10-2017,69.51183603,M002,Truck Model X20,Daily
12-10-2017,67.25527214,M002,Truck Model X20,Daily
13-10-2017,67.1632528,M002,Truck Model X20,Daily
14-10-2017,64.28342521,M002,Truck Model X20,Daily
15-10-2017,65.68108406,M002,Truck Model X20,Daily
16-10-2017,63.43408759,M002,Truck Model X20,Daily
17-10-2017,65.01652394,M002,Truck Model X20,Daily
18-10-2017,68.76371629,M002,Truck Model X20,Daily
19-10-2017,66.43564848,M002,Truck Model X20,Daily
20-10-2017,66.26003503,M002,Truck Model X20,Daily
21-10-2017,63.28488506,M002,Truck Model X20,Daily
22-10-2017,64.5764487,M002,Truck Model X20,Daily
23-10-2017,62.21411281,M002,Truck Model X20,Daily
24-10-2017,63.67402792,M002,Truck Model X20,Daily
25-10-2017,67.2940556,M002,Truck Model X20,Daily
26-10-2017,64.83711998,M002,Truck Model X20,Daily
27-10-2017,64.53418925,M002,Truck Model X20,Daily
28-10-2017,61.43673961,M002,Truck Model X20,Daily
29-10-2017,62.61459288,M002,Truck Model X20,Daily
30-10-2017,60.15069835,M002,Truck Model X20,Daily
31-10-2017,61.52464384,M002,Truck Model X20,Daily
01-11-2017,65.07748902,M002,Truck Model X20,Daily
02-11-2017,62.57500799,M002,Truck Model X20,Daily
03-11-2017,62.25057076,M002,Truck Model X20,Daily
04-11-2017,59.15751872,M002,Truck Model X20,Daily
05-11-2017,60.36692864,M002,Truck Model X20,Daily
06-11-2017,57.9623379,M002,Truck Model X20,Daily
07-11-2017,59.42321803,M002,Truck Model X20,Daily
08-11-2017,63.08979091,M002,Truck Model X20,Daily
09-11-2017,60.72627549,M002,Truck Model X20,Daily
10-11-2017,60.56379479,M002,Truck Model X20,Daily
11-11-2017,57.65279785,M002,Truck Model X20,Daily
12-11-2017,59.06089016,M002,Truck Model X20,Daily
13-11-2017,56.86764347,M002,Truck Model X20,Daily
14-11-2017,58.5481699,M002,Truck Model X20,Daily
15-11-2017,62.43805205,M002,Truck Model X20,Daily
16-11-2017,60.29671382,M002,Truck Model X20,Daily
17-11-2017,60.35045803,M002,Truck Model X20,Daily
18-11-2017,57.64502226,M002,Truck Model X20,Daily
19-11-2017,59.24354208,M002,Truck Model X20,Daily
20-11-2017,57.22148924,M002,Truck Model X20,Daily
21-11-2017,59.05036565,M002,Truck Model X20,Daily
22-11-2017,63.0627414,M002,Truck Model X20,Daily
23-11-2017,61.01571831,M002,Truck Model X20,Daily
24-11-2017,61.13404233,M002,Truck Model X20,Daily
25-11-2017,58.46271354,M002,Truck Model X20,Daily
26-11-2017,60.06498154,M002,Truck Model X20,Daily
27-11-2017,58.0172922,M002,Truck Model X20,Daily
28-11-2017,59.79296627,M002,Truck Model X20,Daily
29-11-2017,63.72719821,M002,Truck Model X20,Daily
30-11-2017,61.58045735,M002,Truck Model X20,Daily
01-12-2017,61.58151627,M002,Truck Model X20,Daily
02-12-2017,58.7799573,M002,Truck Model X20,Daily
03-12-2017,60.24404732,M002,Truck Model X20,Daily
04-12-2017,58.05555015,M002,Truck Model X20,Daily
05-12-2017,59.69326052,M002,Truck Model X20,Daily
06-12-2017,63.49785181,M002,Truck Model X20,Daily
07-12-2017,61.23512381,M002,Truck Model X20,Daily
08-12-2017,61.13887957,M002,Truck Model X20,Daily
09-12-2017,58.26328638,M002,Truck Model X20,Daily
10-12-2017,59.68061507,M002,Truck Model X20,Daily
11-12-2017,57.47593092,M002,Truck Model X20,Daily
12-12-2017,59.1305234,M002,Truck Model X20,Daily
13-12-2017,62.98667013,M002,Truck Model X20,Daily
14-12-2017,60.81082374,M002,Truck Model X20,Daily
15-12-2017,60.83645256,M002,Truck Model X20,Daily
16-12-2017,58.11639153,M002,Truck Model X20,Daily
17-12-2017,59.72059805,M002,Truck Model X20,Daily
18-12-2017,57.73088576,M002,Truck Model X20,Daily
19-12-2017,59.62442277,M002,Truck Model X20,Daily
20-12-2017,63.73858817,M002,Truck Model X20,Daily
21-12-2017,61.83427306,M002,Truck Model X20,Daily
22-12-2017,62.13885457,M002,Truck Model X20,Daily
23-12-2017,59.69869556,M002,Truck Model X20,Daily
24-12-2017,61.57706124,M002,Truck Model X20,Daily
25-12-2017,59.84902135,M002,Truck Model X20,Daily
26-12-2017,61.98512033,M002,Truck Model X20,Daily
27-12-2017,66.3164045,M002,Truck Model X20,Daily
28-12-2017,64.59788853,M002,Truck Model X20,Daily
29-12-2017,65.05168475,M002,Truck Model X20,Daily
30-12-2017,62.71964442,M002,Truck Model X20,Daily
31-12-2017,64.66139807,M002,Truck Model X20,Daily
01-01-2018,62.94936052,M002,Truck Model X20,Daily
02-01-2018,65.05248,M002,Truck Model X20,Daily
03-01-2018,69.30131845,M002,Truck Model X20,Daily
04-01-2018,67.45154351,M002,Truck Model X20,Daily
05-01-2018,67.72705528,M002,Truck Model X20,Daily
06-01-2018,65.17259662,M002,Truck Model X20,Daily
07-01-2018,66.85173495,M002,Truck Model X20,Daily
08-01-2018,64.84178237,M002,Truck Model X20,Daily
09-01-2018,66.61743573,M002,Truck Model X20,Daily
10-01-2018,70.51572625,M002,Truck Model X20,Daily
11-01-2018,68.29936259,M002,Truck Model X20,Daily
12-01-2018,68.19969399,M002,Truck Model X20,Daily
13-01-2018,65.26914631,M002,Truck Model X20,Daily
14-01-2018,66.57902341,M002,Truck Model X20,Daily
15-01-2018,64.21424507,M002,Truck Model X20,Daily
16-01-2018,65.65680753,M002,Truck Model X20,Daily
17-01-2018,69.25056091,M002,Truck Model X20,Daily
18-01-2018,66.76439139,M002,Truck Model X20,Daily
19-01-2018,66.43503893,M002,Truck Model X20,Daily
20-01-2018,63.31940689,M002,Truck Model X20,Daily
21-01-2018,64.49225895,M002,Truck Model X20,Daily
22-01-2018,62.04087712,M002,Truck Model X20,Daily
23-01-2018,63.44846883,M002,Truck Model X20,Daily
24-01-2018,67.05891842,M002,Truck Model X20,Daily
25-01-2018,64.63997166,M002,Truck Model X20,Daily
26-01-2018,64.42608372,M002,Truck Model X20,Daily
27-01-2018,61.47078614,M002,Truck Model X20,Daily
28-01-2018,62.84446664,M002,Truck Model X20,Daily
29-01-2018,60.62913343,M002,Truck Model X20,Daily
30-01-2018,62.30194934,M002,Truck Model X20,Daily
31-01-2018,66.20012774,M002,Truck Model X20,Daily
01-02-2018,64.08427548,M002,Truck Model X20,Daily
02-02-2018,64.18140909,M002,Truck Model X20,Daily
03-02-2018,61.53749604,M002,Truck Model X20,Daily
04-02-2018,63.21541031,M002,Truck Model X20,Daily
05-02-2018,61.28987,M002,Truck Model X20,Daily
06-02-2018,63.23113802,M002,Truck Model X20,Daily
07-02-2018,67.37007412,M002,Truck Model X20,Daily
08-02-2018,65.46161968,M002,Truck Model X20,Daily
09-02-2018,65.72793857,M002,Truck Model X20,Daily
10-02-2018,63.21106291,M002,Truck Model X20,Daily
11-02-2018,64.97093093,M002,Truck Model X20,Daily
12-02-2018,63.08038302,M002,Truck Model X20,Daily
13-02-2018,65.00889576,M002,Truck Model X20,Daily
14-02-2018,69.0876421,M002,Truck Model X20,Daily
15-02-2018,67.07295899,M002,Truck Model X20,Daily
16-02-2018,67.18944678,M002,Truck Model X20,Daily
17-02-2018,64.48255029,M002,Truck Model X20,Daily
18-02-2018,66.01651103,M002,Truck Model X20,Daily
19-02-2018,63.86925847,M002,Truck Model X20,Daily
20-02-2018,65.51602346,M002,Truck Model X20,Daily
21-02-2018,69.29426446,M002,Truck Model X20,Daily
22-02-2018,66.96699158,M002,Truck Model X20,Daily
23-02-2018,66.76571596,M002,Truck Model X20,Daily
24-02-2018,63.74287807,M002,Truck Model X20,Daily
25-02-2018,64.96964775,M002,Truck Model X20,Daily
26-02-2018,62.53066742,M002,Truck Model X20,Daily
27-02-2018,63.90752461,M002,Truck Model X20,Daily
28-02-2018,67.44354756,M002,Truck Model X20,Daily
01-03-2018,64.90701154,M002,Truck Model X20,Daily
02-03-2018,64.53398561,M002,Truck Model X20,Daily
03-03-2018,61.38067523,M002,Truck Model X20,Daily
04-03-2018,62.52115509,M002,Truck Model X20,Daily
05-03-2018,60.04206447,M002,Truck Model X20,Daily
06-03-2018,61.42605177,M002,Truck Model X20,Daily
07-03-2018,65.01656204,M002,Truck Model X20,Daily
08-03-2018,62.58105466,M002,Truck Model X20,Daily
09-03-2018,62.35388011,M002,Truck Model X20,Daily
10-03-2018,59.38867019,M002,Truck Model X20,Daily
11-03-2018,60.75613416,M002,Truck Model X20,Daily
12-03-2018,58.53883162,M002,Truck Model X20,Daily
13-03-2018,60.21470657,M002,Truck Model X20,Daily
14-03-2018,64.12197427,M002,Truck Model X20,Daily
15-03-2018,62.02244567,M002,Truck Model X20,Daily
16-03-2018,62.14451607,M002,Truck Model X20,Daily
17-03-2018,59.53566984,M002,Truck Model X20,Daily
18-03-2018,61.26039151,M002,Truck Model X20,Daily
19-03-2018,59.3950517,M002,Truck Model X20,Daily
20-03-2018,61.41155029,M002,Truck Model X20,Daily
21-03-2018,65.64230662,M002,Truck Model X20,Daily
22-03-2018,63.84367984,M002,Truck Model X20,Daily
23-03-2018,64.23904458,M002,Truck Model X20,Daily
24-03-2018,61.8713727,M002,Truck Model X20,Daily
25-03-2018,63.80121038,M002,Truck Model X20,Daily
26-03-2018,62.10161861,M002,Truck Model X20,Daily
27-03-2018,64.24185888,M002,Truck Model X20,Daily
28-03-2018,68.55241381,M002,Truck Model X20,Daily
29-03-2018,66.7884259,M002,Truck Model X20,Daily
30-03-2018,67.17277988,M002,Truck Model X20,Daily
31-03-2018,64.74867973,M002,Truck Model X20,Daily
01-04-2018,66.57761053,M002,Truck Model X20,Daily
02-04-2018,64.73425348,M002,Truck Model X20,Daily
03-04-2018,66.69013707,M002,Truck Model X20,Daily
04-04-2018,70.77861495,M002,Truck Model X20,Daily
05-04-2018,68.75825437,M002,Truck Model X20,Daily
06-04-2018,68.85586187,M002,Truck Model X20,Daily
07-04-2018,66.11899817,M002,Truck Model X20,Daily
08-04-2018,67.61387317,M002,Truck Model X20,Daily
09-04-2018,65.42019063,M002,Truck Model X20,Daily
10-04-2018,67.0147261,M002,Truck Model X20,Daily
11-04-2018,70.73622958,M002,Truck Model X20,Daily
12-04-2018,68.34873773,M002,Truck Model X20,Daily
13-04-2018,68.08452284,M002,Truck Model X20,Daily
14-04-2018,64.99653149,M002,Truck Model X20,Daily
15-04-2018,66.15620444,M002,Truck Model X20,Daily
16-04-2018,63.64824803,M002,Truck Model X20,Daily
17-04-2018,64.95414145,M002,Truck Model X20,Daily
18-04-2018,68.41697198,M002,Truck Model X20,Daily
19-04-2018,65.80468385,M002,Truck Model X20,Daily
20-04-2018,65.35296865,M002,Truck Model X20,Daily
21-04-2018,62.1176508,M002,Truck Model X20,Daily
22-04-2018,63.17246063,M002,Truck Model X20,Daily
23-04-2018,60.60376585,M002,Truck Model X20,Daily
24-04-2018,61.89404663,M002,Truck Model X20,Daily
25-04-2018,65.38670713,M002,Truck Model X20,Daily
26-04-2018,62.84930955,M002,Truck Model X20,Daily
27-04-2018,62.51645957,M002,Truck Model X20,Daily
28-04-2018,59.44219689,M002,Truck Model X20,Daily
29-04-2018,60.697784,M002,Truck Model X20,Daily
30-04-2018,58.36646419,M002,Truck Model X20,Daily
01-05-2018,59.92697411,M002,Truck Model X20,Daily
02-05-2018,63.71840364,M002,Truck Model X20,Daily
03-05-2018,61.50348901,M002,Truck Model X20,Daily
04-05-2018,61.51156735,M002,Truck Model X20,Daily
05-05-2018,58.79104601,M002,Truck Model X20,Daily
06-05-2018,60.40727857,M002,Truck Model X20,Daily
07-05-2018,58.43741748,M002,Truck Model X20,Daily
08-05-2018,60.35402753,M002,Truck Model X20,Daily
09-05-2018,64.49005092,M002,Truck Model X20,Daily
10-05-2018,62.60220851,M002,Truck Model X20,Daily
11-05-2018,62.91406328,M002,Truck Model X20,Daily
12-05-2018,60.46859728,M002,Truck Model X20,Daily
13-05-2018,62.3261921,M002,Truck Model X20,Daily
14-05-2018,60.55958037,M002,Truck Model X20,Daily
15-05-2018,62.63755045,M002,Truck Model X20,Daily
16-05-2018,66.88999294,M002,Truck Model X20,Daily
17-05-2018,65.07137161,M002,Truck Model X20,Daily
18-05-2018,65.40384294,M002,Truck Model X20,Daily
19-05-2018,62.92987401,M002,Truck Model X20,Daily
20-05-2018,64.71024717,M002,Truck Model X20,Daily
21-05-2018,62.8190184,M002,Truck Model X20,Daily
22-05-2018,64.72721038,M002,Truck Model X20,Daily
23-05-2018,68.76782898,M002,Truck Model X20,Daily
24-05-2018,66.69928563,M002,Truck Model X20,Daily
25-05-2018,66.74845039,M002,Truck Model X20,Daily
26-05-2018,63.96318642,M002,Truck Model X20,Daily
27-05-2018,65.41025573,M002,Truck Model X20,Daily
28-05-2018,63.17016461,M002,Truck Model X20,Daily
29-05-2018,64.7207323,M002,Truck Model X20,Daily
30-05-2018,68.40197373,M002,Truck Model X20,Daily
31-05-2018,65.97938177,M002,Truck Model X20,Daily
01-06-2018,65.68683665,M002,Truck Model X20,Daily
02-06-2018,62.57899644,M002,Truck Model X20,Daily
03-06-2018,63.72906157,M002,Truck Model X20,Daily
04-06-2018,61.22348523,M002,Truck Model X20,Daily
05-06-2018,62.54541598,M002,Truck Model X20,Daily
06-06-2018,66.03946677,M002,Truck Model X20,Daily
07-06-2018,63.47489824,M002,Truck Model X20,Daily
08-06-2018,63.08844662,M002,Truck Model X20,Daily
09-06-2018,59.93665202,M002,Truck Model X20,Daily
10-06-2018,61.09358194,M002,Truck Model X20,Daily
11-06-2018,58.64552277,M002,Truck Model X20,Daily
12-06-2018,60.07442645,M002,Truck Model X20,Daily
13-06-2018,63.7227065,M002,Truck Model X20,Daily
14-06-2018,61.3564708,M002,Truck Model X20,Daily
15-06-2018,61.20842062,M002,Truck Model X20,Daily
16-06-2018,58.33026996,M002,Truck Model X20,Daily
17-06-2018,59.79057804,M002,Truck Model X20,Daily
18-06-2018,57.66956534,M002,Truck Model X20,Daily
19-06-2018,59.44269732,M002,Truck Model X20,Daily
20-06-2018,63.44562678,M002,Truck Model X20,Daily
21-06-2018,61.43757904,M002,Truck Model X20,Daily
22-06-2018,61.64440531,M002,Truck Model X20,Daily
23-06-2018,59.11115505,M002,Truck Model X20,Daily
24-06-2018,60.90005616,M002,Truck Model X20,Daily
25-06-2018,59.08546993,M002,Truck Model X20,Daily
26-06-2018,61.13760139,M002,Truck Model X20,Daily
27-06-2018,65.3875531,M002,Truck Model X20,Daily
28-06-2018,63.59080356,M002,Truck Model X20,Daily
29-06-2018,63.9703337,M002,Truck Model X20,Daily
30-06-2018,61.5692501,M002,Truck Model X20,Daily
01-07-2018,63.44879295,M002,Truck Model X20,Daily
02-07-2018,61.68329483,M002,Truck Model X20,Daily
03-07-2018,63.74387102,M002,Truck Model X20,Daily
04-07-2018,67.9634301,M002,Truck Model X20,Daily
05-07-2018,66.10008709,M002,Truck Model X20,Daily
06-07-2018,66.38020452,M002,Truck Model X20,Daily
07-07-2018,63.85091242,M002,Truck Model X20,Daily
08-07-2018,65.57799782,M002,Truck Model X20,Daily
09-07-2018,63.64073329,M002,Truck Model X20,Daily
10-07-2018,65.51542858,M002,Truck Model X20,Daily
11-07-2018,69.54029784,M002,Truck Model X20,Daily
12-07-2018,67.4787286,M002,Truck Model X20,Daily
13-07-2018,67.56218156,M002,Truck Model X20,Daily
14-07-2018,64.84257607,M002,Truck Model X20,Daily
15-07-2018,66.39005559,M002,Truck Model X20,Daily
16-07-2018,64.28770555,M002,Truck Model X20,Daily
17-07-2018,66.0150111,M002,Truck Model X20,Daily
18-07-2018,69.91264921,M002,Truck Model X20,Daily
19-07-2018,67.74570359,M002,Truck Model X20,Daily
20-07-2018,67.74653261,M002,Truck Model X20,Daily
21-07-2018,64.96714611,M002,Truck Model X20,Daily
22-07-2018,66.47698516,M002,Truck Model X20,Daily
23-07-2018,64.35767706,M002,Truck Model X20,Daily
24-07-2018,66.08655161,M002,Truck Model X20,Daily
25-07-2018,70.00151161,M002,Truck Model X20,Daily
26-07-2018,67.86434367,M002,Truck Model X20,Daily
27-07-2018,67.90369676,M002,Truck Model X20,Daily
28-07-2018,65.16758128,M002,Truck Model X20,Daily
29-07-2018,66.72127914,M002,Truck Model X20,Daily
30-07-2018,64.64223355,M002,Truck Model X20,Daily
31-07-2018,66.40370059,M002,Truck Model X20,Daily
01-08-2018,70.33975181,M002,Truck Model X20,Daily
02-08-2018,68.20870997,M002,Truck Model X20,Daily
03-08-2018,68.23624215,M002,Truck Model X20,Daily
04-08-2018,65.46795925,M002,Truck Model X20,Daily
05-08-2018,66.96741004,M002,Truck Model X20,Daily
06-08-2018,64.81103551,M002,Truck Model X20,Daily
07-08-2018,66.47186417,M002,Truck Model X20,Daily
08-08-2018,70.28453591,M002,Truck Model X20,Daily
09-08-2018,68.00873602,M002,Truck Model X20,Daily
10-08-2018,67.87226358,M002,Truck Model X20,Daily
11-08-2018,64.92358379,M002,Truck Model X20,Daily
12-08-2018,66.2297536,M002,Truck Model X20,Daily
13-08-2018,63.87128842,M002,Truck Model X20,Daily
14-08-2018,65.32575265,M002,Truck Model X20,Daily
15-08-2018,68.93266476,M002,Truck Model X20,Daily
16-08-2018,66.45680162,M002,Truck Model X20,Daily
17-08-2018,66.13112987,M002,Truck Model X20,Daily
18-08-2018,63.00921777,M002,Truck Model X20,Daily
19-08-2018,64.16302061,M002,Truck Model X20,Daily
20-08-2018,61.67761147,M002,Truck Model X20,Daily
21-08-2018,63.03464379,M002,Truck Model X20,Daily
22-08-2018,66.57713995,M002,Truck Model X20,Daily
23-08-2018,64.07269395,M002,Truck Model X20,Daily
24-08-2018,63.75631867,M002,Truck Model X20,Daily
25-08-2018,60.68279359,M002,Truck Model X20,Daily
26-08-2018,61.92440771,M002,Truck Model X20,Daily
27-08-2018,59.56567092,M002,Truck Model X20,Daily
28-08-2018,61.08678051,M002,Truck Model X20,Daily
29-08-2018,64.82843722,M002,Truck Model X20,Daily
30-08-2018,62.55509814,M002,Truck Model X20,Daily
31-08-2018,62.49789535,M002,Truck Model X20,Daily
01-09-2018,59.70707467,M002,Truck Model X20,Daily
02-09-2018,61.24984644,M002,Truck Model X20,Daily
03-09-2018,59.20521884,M002,Truck Model X20,Daily
04-09-2018,61.04759701,M002,Truck Model X20,Daily
05-09-2018,65.11173901,M002,Truck Model X20,Daily
06-09-2018,63.15615176,M002,Truck Model X20,Daily
07-09-2018,63.40615248,M002,Truck Model X20,Daily
08-09-2018,60.90644571,M002,Truck Model X20,Daily
09-09-2018,62.71910445,M002,Truck Model X20,Daily
10-09-2018,60.91852233,M002,Truck Model X20,Daily
11-09-2018,62.97511699,M002,Truck Model X20,Daily
12-09-2018,67.22037291,M002,Truck Model X20,Daily
13-09-2018,65.41030481,M002,Truck Model X20,Daily
14-09-2018,65.76856528,M002,Truck Model X20,Daily
15-09-2018,63.3390457,M002,Truck Model X20,Daily
16-09-2018,65.18385878,M002,Truck Model X20,Daily
17-09-2018,63.37826936,M002,Truck Model X20,Daily
18-09-2018,65.394355,M002,Truck Model X20,Daily
19-09-2018,69.56598568,M002,Truck Model X20,Daily
20-09-2018,67.65220579,M002,Truck Model X20,Daily
21-09-2018,67.88024464,M002,Truck Model X20,Daily
22-09-2018,65.29800738,M002,Truck Model X20,Daily
23-09-2018,66.97193783,M002,Truck Model X20,Daily
24-09-2018,64.98182361,M002,Truck Model X20,Daily
25-09-2018,66.80432841,M002,Truck Model X20,Daily
26-09-2018,70.77784464,M002,Truck Model X20,Daily
27-09-2018,68.66575316,M002,Truck Model X20,Daily
28-09-2018,68.69931974,M002,Truck Model X20,Daily
29-09-2018,65.93008336,M002,Truck Model X20,Daily
30-09-2018,67.42763072,M002,Truck Model X20,Daily
08-10-2017,442.724514,M002,Truck Model X20,Weekly
15-10-2017,442.9841771,M002,Truck Model X20,Weekly
22-10-2017,436.2815281,M002,Truck Model X20,Weekly
29-10-2017,424.4958947,M002,Truck Model X20,Weekly
05-11-2017,412.3618648,M002,Truck Model X20,Weekly
12-11-2017,403.5533106,M002,Truck Model X20,Weekly
19-11-2017,398.9140016,M002,Truck Model X20,Weekly
26-11-2017,398.1461181,M002,Truck Model X20,Weekly
03-12-2017,401.3377559,M002,Truck Model X20,Weekly
10-12-2017,407.5872691,M002,Truck Model X20,Weekly
17-12-2017,413.3350613,M002,Truck Model X20,Weekly
24-12-2017,414.5327072,M002,Truck Model X20,Weekly
31-12-2017,411.3134624,M002,Truck Model X20,Weekly
07-01-2018,408.8377705,M002,Truck Model X20,Weekly
14-01-2018,411.6380608,M002,Truck Model X20,Weekly
21-01-2018,417.6201315,M002,Truck Model X20,Weekly
28-01-2018,419.887939,M002,Truck Model X20,Weekly
04-02-2018,415.3164884,M002,Truck Model X20,Weekly
11-02-2018,409.2361525,M002,Truck Model X20,Weekly
18-02-2018,409.1150416,M002,Truck Model X20,Weekly
25-02-2018,414.179818,M002,Truck Model X20,Weekly
04-03-2018,414.8991369,M002,Truck Model X20,Weekly
11-03-2018,405.2909768,M002,Truck Model X20,Weekly
18-03-2018,393.8257065,M002,Truck Model X20,Weekly
25-03-2018,397.3533053,M002,Truck Model X20,Weekly
01-04-2018,421.638652,M002,Truck Model X20,Weekly
08-04-2018,450.3067526,M002,Truck Model X20,Weekly
15-04-2018,457.808095,M002,Truck Model X20,Weekly
22-04-2018,435.4900081,M002,Truck Model X20,Weekly
29-04-2018,402.7775695,M002,Truck Model X20,Weekly
06-05-2018,389.3479799,M002,Truck Model X20,Weekly
13-05-2018,405.5309422,M002,Truck Model X20,Weekly
20-05-2018,432.0559116,M002,Truck Model X20,Weekly
27-05-2018,440.1792371,M002,Truck Model X20,Weekly
03-06-2018,420.8312018,M002,Truck Model X20,Weekly
10-06-2018,392.436035,M002,Truck Model X20,Weekly
17-06-2018,380.7792086,M002,Truck Model X20,Weekly
24-06-2018,393.691644,M002,Truck Model X20,Weekly
01-07-2018,416.4758401,M002,Truck Model X20,Weekly
08-07-2018,429.7230515,M002,Truck Model X20,Weekly
15-07-2018,428.1153649,M002,Truck Model X20,Weekly
22-07-2018,421.3340291,M002,Truck Model X20,Weekly
29-07-2018,420.0454781,M002,Truck Model X20,Weekly
05-08-2018,424.7454417,M002,Truck Model X20,Weekly
12-08-2018,428.3118277,M002,Truck Model X20,Weekly
19-08-2018,426.0237198,M002,Truck Model X20,Weekly
26-08-2018,420.3059647,M002,Truck Model X20,Weekly
02-09-2018,416.5188036,M002,Truck Model X20,Weekly
09-09-2018,417.0342788,M002,Truck Model X20,Weekly
16-09-2018,420.6159478,M002,Truck Model X20,Weekly
23-09-2018,425.6766416,M002,Truck Model X20,Weekly
30-09-2018,431.6373374,M002,Truck Model X20,Weekly
30-09-2017,1812.96914,M002,Truck Model X20,Monthly
31-10-2017,1471.604891,M002,Truck Model X20,Monthly
30-11-2017,1553.617738,M002,Truck Model X20,Monthly
31-12-2017,1787.355114,M002,Truck Model X20,Monthly
31-01-2018,1423.489205,M002,Truck Model X20,Monthly
